C0,C1,C2,C3,phi,alpha,beta,E_hodge,E_ns,E_ym,E_bsd,E_zeta,E_pnp,E_total
0.2342783751117421,-0.9851301997929638,-0.19402355740782262,0.31028765377071865,0.8974782193875028,0.7652532367073857,0.5419213112407465,1.597836969796087,0.5524169940278522,1.4694085749047059,0.7124876868514318,0.9082458299410122,0.11914918789700876,5.359545243418097
-0.8450797265892762,-0.777400733095782,-0.8503683132102116,-0.5174263022917327,0.6590868714983584,0.21220983331022114,0.21931743142442373,0.6610486698443081,0.21225910753762844,0.18232100650650573,2.017953303499495,0.4955074434090677,1.1785032523827748,4.74759278317978
-0.6740284925895603,0.059247553047697465,0.2846945051652754,-0.7295845279929536,0.6589043480974162,0.8648569183057865,0.5970894611803659,0.6394830173743649,1.2505568089520172,0.4832760456372578,0.7513879362165572,0.5624611984123581,0.7464519807901212,4.433616987382676
0.6754059646940727,-0.6501539803436098,0.9452842564684549,-0.4133622816829219,0.5319123461311748,0.40627139811231583,0.932236808860488,2.388249005399628,0.435223204447551,1.5755599450376825,1.9570785875536514,0.6328332584718814,0.20121804021619383,7.190162041126587
-0.7659401837800133,0.4523784273878566,0.25568779366340544,-0.7557537406682657,0.22585046412457144,0.08923041449884561,0.052504052958770586,0.8963256247859575,1.323929473710725,0.9683186111678699,0.3687515611088693,0.5796607256144578,0.8714213826679879,5.008407379055868
-0.5167556961951714,-0.5359051906039987,-0.6836013122148186,-0.3491418615826216,0.7485614697844547,0.44154198671726275,0.2725643515850845,0.5859950212984325,0.30650236065269587,0.2691494944088273,1.3523578062484423,0.4060739697084056,0.7154873531022475,3.6355660054190513
0.6148347934500709,0.36207655462586974,0.24572882966595233,0.903501941345775,0.9344943039763554,0.8443611514536413,0.34314285495419894,0.0623839164729908,0.7305067403224286,0.5027582388242011,1.2051958382426462,0.42376512168495284,0.8145292933280798,3.7391391488752994
-0.6600315224780875,-0.6687799330633384,-0.6902443742350319,-0.6907676299933363,0.014991856458707598,0.015473745019557006,0.5783156866066047,0.5608625929149897,0.30651990375427896,0.2587484105852509,1.8359848592197854,0.3514802024107373,1.1523892163915868,4.4659851852766295
0.6283005023981127,0.7979465744588061,-0.35090587241621085,0.7354460517560533,0.6852873979680042,0.061136161363766095,0.9824260551472435,1.3932647977971249,1.273384795516745,0.08035392793930662,1.4102576949186774,0.7611909532416516,1.0154501906080475,5.933902360021554
0.013687594891008015,0.7492139961559223,-0.256328046719144,0.8296723963960806,0.6346542706068244,0.6565508324234878,0.8150861482808095,1.523148042738708,0.6018846001685842,0.4855264012649143,1.5131823250171512,0.49972974688228233,1.0217169566053723,5.645188072677013
